BoroCD_code,CORRIDOR,CrossStree,ENFORCEMENT_START,FROM_STREET,FromStreet,Install_Date,MainStreet,Name,OBJECTID,OnStreet,Shape_Area,Shape_Length,Street1,Street2,TO_STREET,ToStreet,YR,Year,completion,date_insta,end_date,from_stree,geometry_x,geometry_y,humps,on_street,pjct_name,sip_year,source_layer_id,sq_mi,to_street,treatment_
,,,,,,,,,595,,,,,,,,,,1576713600000,,,,1000537.7590791732,245018.3243174255,,,,,143,,,Right Turn Treatment
,,,,,,,,,599,,,,,,,,,,1558569600000,,,,984450.2062805891,158768.09950850904,,,,,143,,,Right Turn Treatment
,,,,,,,,,601,,,,,,,,,,1576800000000,,,,1032877.8837032616,219596.95882166922,,,,,143,,,Right Turn Treatment
,,,,,,,,,604,,,,,,,,,,1576713600000,,,,998750.836800009,239936.13336634636,,,,,143,,,Right Turn Treatment
,,,,,,,,,605,,,,,,,,,,1576454400000,,,,998104.8177508414,178068.604870677,,,,,143,,,Right Turn Treatment
,,,,,,,,,609,,,,,,,,,,1577059200000,,,,987754.6747372597,160834.11571767926,,,,,143,,,Right Turn Treatment
,,,,,,,,,614,,,,,,,,,,1576022400000,,,,989606.5706397593,162755.93274016678,,,,,143,,,HC Basic
,,,,,,,,,639,,,,,,,,,,1576713600000,,,,1033464.5229499191,194995.42075450718,,,,,143,,,Rubber Speed Bumps to Intersection
,,,,,,,,,5,,,,,,,,,,1596240000000,,,,986219.2742647529,201581.8770697564,,,,,144,,,Right Turn Treatment
,,,,,,,,,6,,,,,,,,,,1596240000000,,,,999105.1143066734,205758.88971309364,,,,,144,,,Right Turn Treatment
,,,,,,,,,8,,,,,,,,,,1600732800000,,,,981597.4396764189,170803.74407233298,,,,,144,,, Right Turn Wedge
,,,,,,,,,10,,,,,,,,,,1600732800000,,,,986260.081269756,162730.82747542858,,,,,144,,,Right Turn Wedge
,,,,,,,,,15,,,,,,,,,,1604966400000,,,,994826.8584275097,177869.56228975952,,,,,144,,, Right Turn Wedge
,,,,,,,,,16,,,,,,,,,,1594425600000,,,,987596.3646864295,149229.47685350478,,,,,144,,,Right Turn Treatment
,,,,,,,,,73,,,,,,,,,,1596240000000,,,,987075.6669089198,181540.63532817364,,,,,144,,,Complete Hardened Centerline
,,,,,,,,,74,,,,,,,,,,1580342400000,,,,987354.5574272573,181980.112467587,,,,,144,,,19' & 6' Ruber Speed Bumps
,,,,,,,,,75,,,,,,,,,,1580342400000,,,,988608.3213239163,183955.5383067578,,,,,144,,,19' & 6' Ruber Speed Bumps
,,,,,,,,,80,,,,,,,,,,1580169600000,,,,987837.5321830958,193154.08290176094,,,,,144,,,19' Rubber Speed Bump
,,,,,,,,,81,,,,,,,,,,1594425600000,,,,989667.4891530871,194197.79472509027,,,,,144,,,HC Basic & Median Extension
,,,,,,,,,85,,,,,,,,,,1580342400000,,,,990197.5307439268,183562.7405359149,,,,,144,,,Hardened Centerline Basic
,,,,,,,,,97,,,,,,,,,,1596758400000,,,,997392.2109083384,231914.02047358453,,,,,144,,,Median Extension
,,,,,,,,,101,,,,,,,,,,1580947200000,,,,997009.1604933441,191833.16986116767,,,,,144,,,"Daylighting, Box markings & Rubber Speed Bumps"
,,,,,,,,,114,,,,,,,,,,1602547200000,,,,1011174.4435144216,271730.36669375,,,,,144,,,19' & 6' Ruber Speed Bumps
,,,,,,,,,117,,,,,,,,,,1596240000000,,,,999105.1143066734,205758.88971309364,,,,,144,,,HC Basic
,,,,,,,,,119,,,,,,,,,,1600128000000,,,,1023992.3601357639,261067.38966017962,,,,,144,,,Complete Hardened Centerline
,,,,,,,,,133,,,,,,,,,,1600128000000,,,,1040391.5786495954,154354.0338615924,,,,,144,,,Median Extension and 3 6' RSBs
,,,,,,,,,134,,,,,,,,,,1607731200000,,,,939396.3675826788,132182.90071050823,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,191,,,,,,,,,,1607731200000,,,,987580.206910342,209196.73126259446,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,197,,,,,,,,,,1607731200000,,,,950529.4483348429,161601.71227958798,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,206,,,,,,,,,,1594425600000,,,,995345.965000838,174216.29334959388,,,,,144,,,HC Basic
,,,,,,,,,207,,,,,,,,,,1580947200000,,,,990367.9142614305,190592.20482341945,,,,,144,,,"Daylighting, Box markings & Rubber Speed Bumps"
,,,,,,,,,209,,,,,,,,,,1580947200000,,,,993904.2651283443,190584.66874925792,,,,,144,,,"Daylighting, Box markings & Rubber Speed Bumps"
,,,,,,,,,210,,,,,,,,,,1594425600000,,,,998000.1230783463,196733.0255470127,,,,,144,,,HC Basic
,,,,,,,,,211,,,,,,,,,,1600473600000,,,,997929.5818808377,197285.76066200435,,,,,144,,,HC Complete
,,,,,,,,,213,,,,,,,,,,1578700800000,,,,998875.6200150102,198435.58775867522,,,,,144,,,Hardened Centerline Basic
,,,,,,,,,220,,,,,,,,,,1582329600000,,,,1003901.0033369213,181306.57083566487,,,,,144,,,19' Rubber Speed Bump
,,,,,,,,,259,,,,,,,,,,1607731200000,,,,982160.9818564206,200739.94994783401,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,264,,,,,,,,,,1580515200000,,,,996507.9180575013,176285.02247983217,,,,,144,,,"19', 10' & 6' Rubber Speed Bumps"
,,,,,,,,,268,,,,,,,,,,1580515200000,,,,996191.7802383453,180164.87036317587,,,,,144,,,19' Rubber Speed Bump
,,,,,,,,,269,,,,,,,,,,1580515200000,,,,996167.8268741667,180451.06729733944,,,,,144,,,19' & (2) 6' Rubber Speed Bumps
,,,,,,,,,272,,,,,,,,,,1582329600000,,,,998027.2457275093,183976.23708425462,,,,,144,,,19' Rubber Speed Bump
,,,,,,,,,278,,,,,,,,,,1582329600000,,,,999910.2898616791,192864.30985926092,,,,,144,,,19' Rubber Speed Bump & 6' Rubber Speed Bump
,,,,,,,,,283,,,,,,,,,,1607731200000,,,,983946.5425897539,207626.4483139217,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,330,,,,,,,,,,1577923200000,,,,1001867.926694423,183704.5184675902,,,,,144,,,"Daylighting, box markings and rubber sspeed bumps"
,,,,,,,,,339,,,,,,,,,,1600473600000,,,,1002682.1117458344,195350.30193451047,,,,,144,,,19' & 6' Ruber Speed Bumps
,,,,,,,,,344,,,,,,,,,,1594425600000,,,,1007072.8539485931,240677.49999384582,,,,,144,,,HC Complete
,,,,,,,,,365,,,,,,,,,,1605657600000,,,,1032811.9812760055,214569.75791808963,,,,,144,,,Hardened Centerline Basic
,,,,,,,,,368,,,,,,,,,,1605657600000,,,,1033886.0969099253,213389.31047584116,,,,,144,,,Hardened Centerline Basic
,,,,,,,,,380,,,,,,,,,,1607731200000,,,,955827.7809140086,149853.71149742603,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,392,,,,,,,,,,1594425600000,,,,996121.5179116726,181016.57141567767,,,,,144,,,HC Basic
,,,,,,,,,426,,,,,,,,,,1596240000000,,,,998930.6002200097,185829.33738067746,,,,,144,,,Slow Turn Wedge
,,,,,,,,,434,,,,,,,,,,1594425600000,,,,999567.4821483344,163723.45377101004,,,,,144,,,HC Basic & Median Extension
,,,,,,,,,436,,,,,,,,,,1600300800000,,,,1000413.9207441807,230242.4949452579,,,,,144,,,10' & 6' Ruber Speed Bumps
,,,,,,,,,442,,,,,,,,,,1594425600000,,,,990013.4956789166,181827.54387508333,,,,,144,,,HC Basic
,,,,,,,,,443,,,,,,,,,,1596240000000,,,,995422.7135350108,189723.05301842093,,,,,144,,,Hardened Centerline Complete
,,,,,,,,,448,,,,,,,,,,1580169600000,,,,992644.1495383382,193506.7265534252,,,,,144,,,19' & 10' Ruber Speed Bumps
,,,,,,,,,452,,,,,,,,,,1605744000000,,,,996499.715974167,191755.34554176033,,,,,144,,,Slow Turn Wedge
,,,,,,,,,480,,,,,,,,,,1605744000000,,,,999487.281849429,190339.78078758717,,,,,144,,,Slow Turn Wedge
,,,,,,,,,495,,,,,,,,,,1607731200000,,,,1001478.7676958442,229652.6798519194,,,,,144,,,Basic Hardened Centerline
,,,,,,,,,512,,,,,,,,,,1600128000000,,,,1021387.8738749176,250608.9397765845,,,,,144,,,Slow Turn Box
,,,,,,,,,518,,,,,,,,,,1577923200000,,,,999380.1957775056,181276.58369092643,,,,,144,,,"Daylighting, box markings and rubber speed bumps"
,,,,,,,,,519,,,,,,,,,,1600300800000,,,,987284.3902447522,205498.8771097511,,,,,144,,,19' RSB
,,,,,,,,,526,,,,,,,,,,1605744000000,,,,995920.757158339,218077.96907751262,,,,,144,,,Bike Island Channelization
,,,,,,,,,539,,,,,,,,,,1594425600000,,,,989387.9155652523,190637.5249427557,,,,,144,,,Median Extension
,,,,,,,,,541,,,,,,,,,,1594425600000,,,,986486.1930222511,166928.0762987584,,,,,144,,,HC Basic
,,,,,,,,,549,,,,,,,,,,1580169600000,,,,991793.7217772603,193549.00993342698,,,,,144,,,19' & 10' Ruber Speed Bumps
,,,,,,,,,556,,,,,,,,,,1594425600000,,,,987096.1721172631,190793.35927675664,,,,,144,,,Median Extension
,,,,,,,,,559,,,,,,,,,,1582329600000,,,,993110.0511655957,188552.33685591817,,,,,144,,,19' Rubber Speed Bump & 6' Rubber Speed Bump
,,,,,,,,,560,,,,,,,,,,1582329600000,,,,992818.3256991804,190469.55743092299,,,,,144,,,19' Rubber Speed Bump & 6' Rubber Speed Bump
,,,,,,,,,563,,,,,,,,,,1605744000000,,,,1000446.5289466679,185436.83816567063,,,,,144,,,Slow Turn Wedge
,,,,,,,,,570,,,,,,,,,,1607385600000,,,,992103.3993075043,211176.47402225435,,,,,144,,,Bike Island Channelization
,,,,,,,,,582,,,,,,,,,,1582329600000,,,,994421.2949341685,185403.54394091666,,,,,144,,,19' Rubber Speed Bump
,,,,,,,,,588,,,,,,,,,,1594425600000,,,,981800.8316580951,172316.2873070836,,,,,144,,,HC Complete
,,,,,,,,,597,,,,,,,,,,1596240000000,,,,986219.2742647529,201581.8770697564,,,,,144,,,Right Turn Treatment
,,,,,,,,,598,,,,,,,,,,1596240000000,,,,999105.1143066734,205758.88971309364,,,,,144,,,Right Turn Treatment
,,,,,,,,,600,,,,,,,,,,1600732800000,,,,981597.4396764189,170803.74407233298,,,,,144,,, Right Turn Wedge
,,,,,,,,,602,,,,,,,,,,1600732800000,,,,986260.081269756,162730.82747542858,,,,,144,,,Right Turn Wedge
,,,,,,,,,607,,,,,,,,,,1604966400000,,,,994826.8584275097,177869.56228975952,,,,,144,,, Right Turn Wedge
,,,,,,,,,608,,,,,,,,,,1594425600000,,,,987596.3646864295,149229.47685350478,,,,,144,,,Right Turn Treatment
,,,,,,,,,1,,,,,,,,,,1639526400000,,,,996869.5118225068,232827.73255692422,,,,,145,,,Right Turn Wedge
,,,,,,,,,2,,,,,,,,,,1633651200000,,,,1021107.116890505,181186.9024398327,,,,,145,,,Right Turn Wedge
,,,,,,,,,4,,,,,,,,,,1619049600000,,,,1032851.8273249269,228739.03010442853,,,,,145,,,Right Turn Treatment
,,,,,,,,,14,,,,,,,,,,1633651200000,,,,1013425.3379627615,182603.66469816864,,,,,145,,,Right Turn Wedge
,,,,,,,,,21,,,,,,,,,,1633392000000,,,,982880.9315320104,167400.01761208475,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,24,,,,,,,,,,1633651200000,,,,1035917.0013126731,226048.8812852502,,,,,145,,,HC Basic
,,,,,,,,,25,,,,,,,,,,1633392000000,,,,1046772.7797979265,216358.81241084635,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,27,,,,,,,,,,1618876800000,,,,986975.7163214236,164842.78519375622,,,,,145,,,HC Basic
,,,,,,,,,44,,,,,,,,,,1638144000000,,,,1015728.0922155082,202214.13335117698,,,,,145,,,HC Basic
,,,,,,,,,50,,,,,,,,,,1618444800000,,,,1037777.7882735133,194005.64255033433,,,,,145,,,HC Basic
,,,,,,,,,55,,,,,,,,,,1619049600000,,,,1043065.540165171,198679.60301867127,,,,,145,,,HC Basic
,,,,,,,,,61,,,,,,,,,,1618876800000,,,,977794.045380339,168064.1534229219,,,,,145,,,HC Basic
,,,,,,,,,62,,,,,,,,,,1633392000000,,,,978621.4584236741,168096.98472209275,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,67,,,,,,,,,,1638230400000,,,,980506.5563594997,161894.07750850916,,,,,145,,,HC Basic
,,,,,,,,,69,,,,,,,,,,1633651200000,,,,982394.2261405885,161763.97245375812,,,,,145,,,HC Complete
,,,,,,,,,82,,,,,,,,,,1618876800000,,,,990251.625123918,158292.90360850096,,,,,145,,,HC Basic
,,,,,,,,,84,,,,,,,,,,1618876800000,,,,995224.3838791698,167086.22886958718,,,,,145,,,HC Basic
,,,,,,,,,93,,,,,,,,,,1623110400000,,,,994473.5851839185,221633.3983183354,,,,,145,,,Slow Turn Wedge
,,,,,,,,,94,,,,,,,,,,1623110400000,,,,994920.1095533371,221386.26954750717,,,,,145,,,HC Complete
,,,,,,,,,104,,,,,,,,,,1619049600000,,,,1045416.2536395937,186499.90329675376,,,,,145,,,HC Basic & Median Extension
,,,,,,,,,113,,,,,,,,,,1618012800000,,,,1015513.5289963335,204749.71555033326,,,,,145,,,HC Basic
,,,,,,,,,116,,,,,,,,,,1619049600000,,,,1028665.0509215891,201481.05082784593,,,,,145,,,Median Extension
,,,,,,,,,121,,,,,,,,,,1639094400000,,,,1033319.9297351688,203103.45211058855,,,,,145,,, HC basic
,,,,,,,,,126,,,,,,,,,,1619222400000,,,,1046135.2738550901,224419.28021375835,,,,,145,,,HC Basic
,,,,,,,,,129,,,,,,,,,,1619049600000,,,,1064298.1640384197,210781.60604558885,,,,,145,,,HC Basic
,,,,,,,,,137,,,,,,,,,,1618444800000,,,,984623.2768005878,156877.45040267706,,,,,145,,,HC Basic
,,,,,,,,,144,,,,,,,,,,1638489600000,,,,990994.8943066746,174039.62375542521,,,,,145,,,HC Complete
,,,,,,,,,154,,,,,,,,,,1623110400000,,,,995240.5026133358,220906.61171416938,,,,,145,,,Slow Turn Wedge
,,,,,,,,,159,,,,,,,,,,1639699200000,,,,999288.2077725083,225705.57488524914,,,,,145,,,Bike Island Channelization
,,,,,,,,,163,,,,,,,,,,1623888000000,,,,998554.6298433393,234011.69967716932,,,,,145,,,Median Extension
,,,,,,,,,166,,,,,,,,,,1623888000000,,,,1004412.193259418,166464.95714625716,,,,,145,,,HC Basic
,,,,,,,,,171,,,,,,,,,,1619049600000,,,,1030668.2686999291,194160.78987783194,,,,,145,,,HC Basic
,,,,,,,,,176,,,,,,,,,,1618012800000,,,,1013258.7270755023,203766.29232034087,,,,,145,,,HC Basic
,,,,,,,,,184,,,,,,,,,,1619049600000,,,,1052410.3899137527,203397.02107726038,,,,,145,,,HC Basic
,,,,,,,,,186,,,,,,,,,,1619222400000,,,,1056950.5314240009,219335.1089516729,,,,,145,,,HC Basic
,,,,,,,,,190,,,,,,,,,,1623888000000,,,,986987.3764030933,208075.61080142856,,,,,145,,,Slow Turn Wedge
,,,,,,,,,193,,,,,,,,,,1619049600000,,,,1019014.801521346,215677.62282833457,,,,,145,,,HC Basic
,,,,,,,,,194,,,,,,,,,,1619049600000,,,,1020035.2916063368,213111.04987750947,,,,,145,,,HC Basic
,,,,,,,,,212,,,,,,,,,,1633651200000,,,,987516.6634022593,163061.31565958261,,,,,145,,,HC Complete
,,,,,,,,,221,,,,,,,,,,1618876800000,,,,1008848.5820244253,184187.765532583,,,,,145,,,HC Basic
,,,,,,,,,222,,,,,,,,,,1623888000000,,,,1018247.3588305116,187047.79918259382,,,,,145,,,Median Extension
,,,,,,,,,223,,,,,,,,,,1638144000000,,,,1030272.6986249238,190906.68582175672,,,,,145,,,HC Basic
,,,,,,,,,231,,,,,,,,,,1619049600000,,,,1016436.1058913469,211011.822120592,,,,,145,,,HC Complete
,,,,,,,,,233,,,,,,,,,,1618012800000,,,,1010430.3111444265,245241.9823346734,,,,,145,,,HC Basic
,,,,,,,,,238,,,,,,,,,,1619049600000,,,,1030328.8828957528,214868.41873808205,,,,,145,,,Median Extension
,,,,,,,,,239,,,,,,,,,,1619481600000,,,,1031152.0439790934,217927.13276501,,,,,145,,,HC Basic
,,,,,,,,,242,,,,,,,,,,1618444800000,,,,985473.7475405931,157957.21530351043,,,,,145,,,HC Basic
,,,,,,,,,245,,,,,,,,,,1618444800000,,,,983515.8151047528,160516.5671401769,,,,,145,,,HC Basic
,,,,,,,,,246,,,,,,,,,,1618444800000,,,,982896.6726422608,172444.01999124885,,,,,145,,,HC Basic
,,,,,,,,,248,,,,,,,,,,1618617600000,,,,989058.9634672552,189236.71212759614,,,,,145,,,HC Basic
,,,,,,,,,260,,,,,,,,,,1618876800000,,,,999105.3764452636,169429.23271375895,,,,,145,,,HC Basic
,,,,,,,,,261,,,,,,,,,,1618617600000,,,,996561.6515458375,172632.34605817497,,,,,145,,,HC Basic
,,,,,,,,,263,,,,,,,,,,1618617600000,,,,996456.1530691683,176935.1261665076,,,,,145,,,HC Basic
,,,,,,,,,265,,,,,,,,,,1618617600000,,,,996375.2444383353,177931.1609198451,,,,,145,,,HC Basic
,,,,,,,,,276,,,,,,,,,,1624320000000,,,,996289.7885725051,193136.835232839,,,,,145,,,HC Complete
,,,,,,,,,277,,,,,,,,,,1618617600000,,,,998088.8663391769,194232.9878961742,,,,,145,,,HC Basic
,,,,,,,,,297,,,,,,,,,,1639699200000,,,,985716.1847197562,210839.6078980863,,,,,145,,,Bike Island CHannelization
,,,,,,,,,318,,,,,,,,,,1639699200000,,,,993108.3057622612,216013.130687505,,,,,145,,,Slow Turn Box
,,,,,,,,,319,,,,,,,,,,1639526400000,,,,994133.5067958385,214848.89745166898,,,,,145,,,Bike Island Channelization
,,,,,,,,,334,,,,,,,,,,1627948800000,,,,1002634.8490450978,183649.75610992312,,,,,145,,,Complete Hardened Centerline
,,,,,,,,,336,,,,,,,,,,1623888000000,,,,1003243.0551777631,181321.84967650473,,,,,145,,,HC Complete
,,,,,,,,,341,,,,,,,,,,1633392000000,,,,1009565.6678605974,210751.70813950896,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,343,,,,,,,,,,1618012800000,,,,1009516.2447310835,239520.06464467943,,,,,145,,,HC Basic
,,,,,,,,,348,,,,,,,,,,1618012800000,,,,1012227.7448855042,211098.28520224988,,,,,145,,,HC Basic
,,,,,,,,,352,,,,,,,,,,1619049600000,,,,1015012.0273746699,212270.62209641933,,,,,145,,,HC Complete
,,,,,,,,,354,,,,,,,,,,1619049600000,,,,1017926.9395238459,211894.84824167192,,,,,145,,,HC Basic
,,,,,,,,,357,,,,,,,,,,1619049600000,,,,1019393.4490580112,212880.69928833842,,,,,145,,,HC Complete
,,,,,,,,,371,,,,,,,,,,1619049600000,,,,1034268.2713424265,218088.7302108407,,,,,145,,,HC Complete
,,,,,,,,,372,,,,,,,,,,1619222400000,,,,1035911.8277665973,214126.27455309033,,,,,145,,,HC Basic
,,,,,,,,,373,,,,,,,,,,1619222400000,,,,1035450.5127443373,218137.6966483444,,,,,145,,,HC Basic
,,,,,,,,,374,,,,,,,,,,1638144000000,,,,1011707.605505839,241982.94390524924,,,,,145,,,HC Basic
,,,,,,,,,387,,,,,,,,,,1618876800000,,,,990047.4818314165,170785.1355137527,,,,,145,,,HC Basic
,,,,,,,,,388,,,,,,,,,,1618876800000,,,,998678.317260012,171089.86587542295,,,,,145,,,HC Basic
,,,,,,,,,390,,,,,,,,,,1618876800000,,,,999339.7421182543,172860.4072818458,,,,,145,,,HC Basic
,,,,,,,,,391,,,,,,,,,,1618617600000,,,,991338.765338093,189318.59188508987,,,,,145,,,HC Basic
,,,,,,,,,417,,,,,,,,,,1618617600000,,,,1009414.7462464273,253589.29011508822,,,,,145,,,HC Basic
,,,,,,,,,419,,,,,,,,,,1618617600000,,,,1010992.4950594306,253610.0984724164,,,,,145,,,HC Basic
,,,,,,,,,420,,,,,,,,,,1619481600000,,,,1030816.7982585132,215827.00573167205,,,,,145,,,HC Basic
,,,,,,,,,423,,,,,,,,,,1619222400000,,,,1036256.7742551714,216632.64388416708,,,,,145,,,HC Basic
,,,,,,,,,455,,,,,,,,,,1623888000000,,,,996028.7917191684,222329.24666416645,,,,,145,,,Slow Turn Wedge
,,,,,,,,,464,,,,,,,,,,1618876800000,,,,1019949.8423021734,184443.08359150589,,,,,145,,,HC Basic
,,,,,,,,,466,,,,,,,,,,1619049600000,,,,1052204.1370454282,159910.97747208178,,,,,145,,,HC Basic
,,,,,,,,,470,,,,,,,,,,1638230400000,,,,993069.319291681,171462.42385734618,,,,,145,,,HC Complete
,,,,,,,,,481,,,,,,,,,,1639526400000,,,,988088.647166431,210113.5660430938,,,,,145,,,Slow Turn Wedge
,,,,,,,,,485,,,,,,,,,,1618617600000,,,,1026793.7128007561,246985.30529159307,,,,,145,,,HC Basic
,,,,,,,,,504,,,,,,,,,,1618444800000,,,,1041158.6903043389,198019.85696284473,,,,,145,,,HC Basic
,,,,,,,,,505,,,,,,,,,,1618012800000,,,,1004958.0779944211,237310.06250301003,,,,,145,,,HC Basic
,,,,,,,,,508,,,,,,,,,,1618876800000,,,,978656.6748886704,170831.12623542547,,,,,145,,,HC Basic
,,,,,,,,,511,,,,,,,,,,1619049600000,,,,1024688.6287563443,211884.58940392733,,,,,145,,,HC Basic & Median Extension
,,,,,,,,,531,,,,,,,,,,1619049600000,,,,1017442.5080780089,211825.0193130821,,,,,145,,,HC Basic
,,,,,,,,,534,,,,,,,,,,1619049600000,,,,1020974.3415655047,209669.8858280927,,,,,145,,,HC Basic
,,,,,,,,,537,,,,,,,,,,1619049600000,,,,1024534.9345099181,209889.61307892203,,,,,145,,,HC Basic & Median Extension
,,,,,,,,,543,,,,,,,,,,1638489600000,,,,999324.3231858462,191407.56703783572,,,,,145,,,Slow Turn Wedge
,,,,,,,,,544,,,,,,,,,,1625529600000,,,,1007908.0163202584,170471.76999875903,,,,,145,,,HC Complete
,,,,,,,,,545,,,,,,,,,,1623888000000,,,,1019873.3037413359,187658.56567758322,,,,,145,,,Median Extension
,,,,,,,,,546,,,,,,,,,,1619049600000,,,,1033798.8198535144,187250.5021892488,,,,,145,,,HC Basic
,,,,,,,,,547,,,,,,,,,,1638144000000,,,,955512.8917800039,163870.36062942445,,,,,145,,,HC Basic
,,,,,,,,,555,,,,,,,,,,1618444800000,,,,983508.2330989242,170630.8510454297,,,,,145,,,HC Basic
,,,,,,,,,565,,,,,,,,,,1619049600000,,,,1010287.8114294261,199020.23553951085,,,,,145,,,HC Basic
,,,,,,,,,583,,,,,,,,,,1639526400000,,,,989428.6638433337,209371.3037480861,,,,,145,,,Slow Turn Wedge
,,,,,,,,,589,,,,,,,,,,1633046400000,,,,1006981.5516377538,258890.43863350153,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,591,,,,,,,,,,1625875200000,,,,1008957.269471094,185699.49151176214,,,,,145,,,Median Extension
,,,,,,,,,593,,,,,,,,,,1639526400000,,,,996869.5118225068,232827.73255692422,,,,,145,,,Right Turn Wedge
,,,,,,,,,594,,,,,,,,,,1633651200000,,,,1021107.116890505,181186.9024398327,,,,,145,,,Right Turn Wedge
,,,,,,,,,596,,,,,,,,,,1619049600000,,,,1032851.8273249269,228739.03010442853,,,,,145,,,Right Turn Treatment
,,,,,,,,,606,,,,,,,,,,1633651200000,,,,1013425.3379627615,182603.66469816864,,,,,145,,,Right Turn Wedge
,,,,,,,,,613,,,,,,,,,,1633392000000,,,,982880.9315320104,167400.01761208475,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,616,,,,,,,,,,1633651200000,,,,1035917.0013126731,226048.8812852502,,,,,145,,,HC Basic
,,,,,,,,,617,,,,,,,,,,1633392000000,,,,1046772.7797979265,216358.81241084635,,,,,145,,,Basic Hardened Centerline
,,,,,,,,,619,,,,,,,,,,1618876800000,,,,986975.7163214236,164842.78519375622,,,,,145,,,HC Basic
,,,,,,,,,636,,,,,,,,,,1638144000000,,,,1015728.0922155082,202214.13335117698,,,,,145,,,HC Basic
,,,,,,,,,641,,,,,,,,,,1641081600000,,,,1052433.1096845865,186693.43637426198,,,,,146,,,Left Turn Treatment
,,,,,,,,,642,,,,,,,,,,1641772800000,,,,1048756.8407904208,214668.871893093,,,,,146,,,Left Turn Treatment
,,,,,,,,,643,,,,,,,,,,1643068800000,,,,1011000.0705035925,182707.99847900867,,,,,146,,,Left Turn Treatment
,,,,,,,,,644,,,,,,,,,,1644537600000,,,,946550.1554404199,167033.39761042595,,,,,146,,,Left Turn Treatment
,,,,,,,,,645,,,,,,,,,,1648771200000,,,,1022938.1795013398,182693.35907259583,,,,,146,,,Left Turn Treatment
,,,,,,,,,646,,,,,,,,,,1649289600000,,,,1000856.3837700039,229996.05186858773,,,,,146,,,Left Turn Treatment
,,,,,,,,,647,,,,,,,,,,1649289600000,,,,1008312.4479260892,238085.5432355106,,,,,146,,,Left Turn Treatment
,,,,,,,,,648,,,,,,,,,,1649289600000,,,,988186.8608807623,207129.9791624993,,,,,146,,,Left Turn Treatment
,,,,,,,,,649,,,,,,,,,,1649289600000,,,,1037266.2899526805,195755.65578259528,,,,,146,,,Left Turn Treatment
,,,,,,,,,650,,,,,,,,,,1649289600000,,,,1037132.4680418372,196129.16192534566,,,,,146,,,Left Turn Treatment
,,,,,,,,,651,,,,,,,,,,1649635200000,,,,1015413.430771336,205327.04674474895,,,,,146,,,Left Turn Treatment
,,,,,,,,,652,,,,,,,,,,1649635200000,,,,980771.1686911732,169762.02076208591,,,,,146,,,Left Turn Treatment
,,,,,,,,,653,,,,,,,,,,1649721600000,,,,1032889.8193749189,216576.04294750094,,,,,146,,,Left Turn Treatment
,,,,,,,,,654,,,,,,,,,,1649721600000,,,,1033683.5579449236,216410.23291167617,,,,,146,,,Left Turn Treatment
,,,,,,,,,655,,,,,,,,,,1649721600000,,,,1032303.1965324283,216381.86354583502,,,,,146,,,Left Turn Treatment
,,,,,,,,,656,,,,,,,,,,1649721600000,,,,1033026.0034857541,216175.52209500968,,,,,146,,,Left Turn Treatment
